0,2
1,10
2,1
3,6
4,8
5,4
6,15
7,15
8,18
9,19
10,13
11,16
12,17
13,14
14,12
15,0
16,7
17,11
18,3
19,9
Creating benchmark configurations...
Found 432 benchmark configurations.
90,10,100,1000,16,DefaultMultiplierIJKCached,4,457.750000,39.902225
91,10,100,1000,16,DefaultMultiplierJIK,4,335.500000,2.692582
92,10,100,1000,16,DefaultMultiplierIKJ,4,478.500000,2.179450
93,10,100,1000,16,Collapse2Multiplier,4,318.000000,4.301163
94,10,100,1000,16,Collapse3Multiplier,4,339.000000,2.915476
95,10,100,1000,16,DefaultMultiplierIJKTranspose,4,729.250000,10.207228
96,10,100,1000,16,DefaultMultiplierIJKTransposeCached,4,1895.000000,2112.526367
97,10,1000,10,4,DefaultMultiplierIJK,4,81.750000,8.584143
98,10,1000,10,4,DefaultMultiplierIJKCached,4,62.500000,0.866025
99,10,1000,10,4,DefaultMultiplierJIK,4,71.250000,1.639360
100,10,1000,10,4,DefaultMultiplierIKJ,4,57.000000,2.121320
101,10,1000,10,4,Collapse2Multiplier,4,55.250000,1.299038
102,10,1000,10,4,Collapse3Multiplier,4,65.750000,0.829156
103,10,1000,10,4,DefaultMultiplierIJKTranspose,4,88.500000,1.802776
104,10,1000,10,4,DefaultMultiplierIJKTransposeCached,4,72.750000,0.829156
105,10,1000,10,16,DefaultMultiplierIJK,4,115.500000,119.800873
106,10,1000,10,16,DefaultMultiplierIJKCached,4,37.750000,0.829156
107,10,1000,10,16,DefaultMultiplierJIK,4,37.250000,0.433013
108,10,1000,10,16,DefaultMultiplierIKJ,4,35.750000,0.433013
109,10,1000,10,16,Collapse2Multiplier,4,27.250000,0.433013
110,10,1000,10,16,Collapse3Multiplier,4,35.250000,0.433013
111,10,1000,10,16,DefaultMultiplierIJKTranspose,4,66.500000,1.658312
112,10,1000,10,16,DefaultMultiplierIJKTransposeCached,4,58.250000,2.586020
113,10,1000,100,4,DefaultMultiplierIJK,4,786.250000,20.716841
114,10,1000,100,4,DefaultMultiplierIJKCached,4,593.500000,3.840573
115,10,1000,100,4,DefaultMultiplierJIK,4,716.250000,61.605095
116,10,1000,100,4,DefaultMultiplierIKJ,4,503.250000,9.310613
117,10,1000,100,4,Collapse2Multiplier,4,497.250000,4.548351
118,10,1000,100,4,Collapse3Multiplier,4,617.000000,8.154754
119,10,1000,100,4,DefaultMultiplierIJKTranspose,4,973.750000,7.495832
120,10,1000,100,4,DefaultMultiplierIJKTransposeCached,4,846.250000,10.256096
121,10,1000,100,16,DefaultMultiplierIJK,4,545.250000,120.845718
122,10,1000,100,16,DefaultMultiplierIJKCached,4,387.750000,8.196798
123,10,1000,100,16,DefaultMultiplierJIK,4,329.250000,0.433013
124,10,1000,100,16,DefaultMultiplierIKJ,4,334.500000,6.062178
125,10,1000,100,16,Collapse2Multiplier,4,251.250000,0.433013
126,10,1000,100,16,Collapse3Multiplier,4,327.250000,2.861381
127,10,1000,100,16,DefaultMultiplierIJKTranspose,4,717.750000,45.029850
128,10,1000,100,16,DefaultMultiplierIJKTransposeCached,4,628.750000,9.984363
129,10,1000,1000,4,DefaultMultiplierIJK,4,10763.250000,2511.348633
130,10,1000,1000,4,DefaultMultiplierIJKCached,4,6500.500000,184.943237
131,10,1000,1000,4,DefaultMultiplierJIK,4,7975.250000,461.445557
132,10,1000,1000,4,DefaultMultiplierIKJ,4,5842.000000,223.203949
133,10,1000,1000,4,Collapse2Multiplier,4,5573.500000,97.539734
134,10,1000,1000,4,Collapse3Multiplier,4,7914.500000,994.852783
135,10,1000,1000,4,DefaultMultiplierIJKTranspose,4,9822.500000,308.752319
136,10,1000,1000,4,DefaultMultiplierIJKTransposeCached,4,9173.750000,407.234589
137,10,1000,1000,16,DefaultMultiplierIJK,4,5570.500000,347.830414
138,10,1000,1000,16,DefaultMultiplierIJKCached,4,4391.500000,172.441299
139,10,1000,1000,16,DefaultMultiplierJIK,4,7973.000000,3226.306885
140,10,1000,1000,16,DefaultMultiplierIKJ,4,3829.000000,255.865204
141,10,1000,1000,16,Collapse2Multiplier,4,3192.500000,99.709579
142,10,1000,1000,16,Collapse3Multiplier,4,4078.500000,325.262970
143,10,1000,1000,16,DefaultMultiplierIJKTranspose,4,7652.000000,795.278564
144,10,1000,1000,16,DefaultMultiplierIJKTransposeCached,4,6887.000000,388.782715
145,100,10,10,4,DefaultMultiplierIJK,4,12.500000,2.061553
146,100,10,10,4,DefaultMultiplierIJKCached,4,9.250000,0.433013
147,100,10,10,4,DefaultMultiplierJIK,4,14.000000,0.000000
148,100,10,10,4,DefaultMultiplierIKJ,4,10.500000,0.500000
149,100,10,10,4,Collapse2Multiplier,4,9.000000,0.000000
150,100,10,10,4,Collapse3Multiplier,4,10.000000,0.000000
151,100,10,10,4,DefaultMultiplierIJKTranspose,4,11.250000,0.433013
152,100,10,10,4,DefaultMultiplierIJKTransposeCached,4,9.000000,0.000000
153,100,10,10,16,DefaultMultiplierIJK,4,68.250000,109.552216
154,100,10,10,16,DefaultMultiplierIJKCached,4,4.000000,0.000000
155,100,10,10,16,DefaultMultiplierJIK,4,9.000000,0.000000
156,100,10,10,16,DefaultMultiplierIKJ,4,5.000000,0.000000
157,100,10,10,16,Collapse2Multiplier,4,4.500000,0.500000
158,100,10,10,16,Collapse3Multiplier,4,5.000000,0.000000
159,100,10,10,16,DefaultMultiplierIJKTranspose,4,5.250000,0.433013
160,100,10,10,16,DefaultMultiplierIJKTransposeCached,4,4.500000,0.500000
161,100,10,100,4,DefaultMultiplierIJK,4,104.250000,4.023369
162,100,10,100,4,DefaultMultiplierIJKCached,4,98.000000,0.000000
163,100,10,100,4,DefaultMultiplierJIK,4,120.250000,1.299038
164,100,10,100,4,DefaultMultiplierIKJ,4,93.500000,0.866025
165,100,10,100,4,Collapse2Multiplier,4,94.500000,0.500000
166,100,10,100,4,Collapse3Multiplier,4,96.000000,0.000000
167,100,10,100,4,DefaultMultiplierIJKTranspose,4,99.000000,0.000000
168,100,10,100,4,DefaultMultiplierIJKTransposeCached,4,96.500000,0.500000
169,100,10,100,16,DefaultMultiplierIJK,4,90.000000,100.458946
170,100,10,100,16,DefaultMultiplierIJKCached,4,29.000000,0.000000
171,100,10,100,16,DefaultMultiplierJIK,4,56.250000,2.277608
172,100,10,100,16,DefaultMultiplierIKJ,4,33.250000,1.089725
173,100,10,100,16,Collapse2Multiplier,4,27.000000,0.000000
174,100,10,100,16,Collapse3Multiplier,4,32.750000,0.433013
175,100,10,100,16,DefaultMultiplierIJKTranspose,4,36.500000,2.598076
176,100,10,100,16,DefaultMultiplierIJKTransposeCached,4,31.500000,0.500000
177,100,10,1000,4,DefaultMultiplierIJK,4,889.000000,298.358856
178,100,10,1000,4,DefaultMultiplierIJKCached,4,726.750000,340.794922
179,100,10,1000,4,DefaultMultiplierJIK,4,964.250000,327.869171
180,100,10,1000,4,DefaultMultiplierIKJ,4,1136.750000,186.943176
181,100,10,1000,4,Collapse2Multiplier,4,724.250000,149.576691
182,100,10,1000,4,Collapse3Multiplier,4,803.250000,300.682861
183,100,10,1000,4,DefaultMultiplierIJKTranspose,4,796.000000,331.277069
184,100,10,1000,4,DefaultMultiplierIJKTransposeCached,4,710.500000,337.492584
185,100,10,1000,16,DefaultMultiplierIJK,4,361.750000,98.372696
186,100,10,1000,16,DefaultMultiplierIJKCached,4,402.000000,131.998108
187,100,10,1000,16,DefaultMultiplierJIK,4,720.500000,82.983429
188,100,10,1000,16,DefaultMultiplierIKJ,4,547.250000,306.581451
189,100,10,1000,16,Collapse2Multiplier,4,450.500000,209.459427
190,100,10,1000,16,Collapse3Multiplier,4,639.250000,245.369492
191,100,10,1000,16,DefaultMultiplierIJKTranspose,4,625.500000,321.438568
192,100,10,1000,16,DefaultMultiplierIJKTransposeCached,4,448.750000,320.011230
193,100,100,10,4,DefaultMultiplierIJK,4,114.750000,4.548351
194,100,100,10,4,DefaultMultiplierIJKCached,4,78.500000,1.118034
195,100,100,10,4,DefaultMultiplierJIK,4,72.250000,1.639360
196,100,100,10,4,DefaultMultiplierIKJ,4,241.000000,311.769135
197,100,100,10,4,Collapse2Multiplier,4,56.500000,1.500000
198,100,100,10,4,Collapse3Multiplier,4,64.000000,3.674235
199,100,100,10,4,DefaultMultiplierIJKTranspose,4,66.750000,1.299038
200,100,100,10,4,DefaultMultiplierIJKTransposeCached,4,55.000000,0.000000
201,100,100,10,16,DefaultMultiplierIJK,4,91.750000,91.981995
202,100,100,10,16,DefaultMultiplierIJKCached,4,28.000000,0.000000
203,100,100,10,16,DefaultMultiplierJIK,4,206.500000,278.691132
204,100,100,10,16,DefaultMultiplierIKJ,4,40.250000,7.048936
205,100,100,10,16,Collapse2Multiplier,4,26.250000,0.433013
206,100,100,10,16,Collapse3Multiplier,4,246.250000,367.627777
207,100,100,10,16,DefaultMultiplierIJKTranspose,4,38.000000,0.000000
208,100,100,10,16,DefaultMultiplierIJKTransposeCached,4,231.250000,348.575226
209,100,100,100,4,DefaultMultiplierIJK,4,644.250000,14.972892
210,100,100,100,4,DefaultMultiplierIJKCached,4,627.250000,100.070915
211,100,100,100,4,DefaultMultiplierJIK,4,655.000000,9.823442
212,100,100,100,4,DefaultMultiplierIKJ,4,675.750000,156.455063
213,100,100,100,4,Collapse2Multiplier,4,511.750000,14.905955
214,100,100,100,4,Collapse3Multiplier,4,633.000000,7.176350
215,100,100,100,4,DefaultMultiplierIJKTranspose,4,839.500000,169.931610
216,100,100,100,4,DefaultMultiplierIJKTransposeCached,4,531.750000,6.869316
217,100,100,100,16,DefaultMultiplierIJK,4,879.250000,981.351196
218,100,100,100,16,DefaultMultiplierIJKCached,4,247.750000,1.299038
219,100,100,100,16,DefaultMultiplierJIK,4,351.000000,5.196152
220,100,100,100,16,DefaultMultiplierIKJ,4,320.750000,0.433013
221,100,100,100,16,Collapse2Multiplier,4,254.750000,1.299038
222,100,100,100,16,Collapse3Multiplier,4,341.500000,4.609772
223,100,100,100,16,DefaultMultiplierIJKTranspose,4,383.000000,2.449490
224,100,100,100,16,DefaultMultiplierIJKTransposeCached,4,279.500000,0.500000
225,100,100,1000,4,DefaultMultiplierIJK,4,6929.750000,269.799927
226,100,100,1000,4,DefaultMultiplierIJKCached,4,5424.250000,130.835770
227,100,100,1000,4,DefaultMultiplierJIK,4,7103.000000,492.609375
228,100,100,1000,4,DefaultMultiplierIKJ,4,6601.500000,549.719910
229,100,100,1000,4,Collapse2Multiplier,4,6041.000000,356.970581
230,100,100,1000,4,Collapse3Multiplier,4,7314.000000,163.816971
231,100,100,1000,4,DefaultMultiplierIJKTranspose,4,7095.750000,778.488281
232,100,100,1000,4,DefaultMultiplierIJKTransposeCached,4,5553.250000,168.617905
233,100,100,1000,16,DefaultMultiplierIJK,4,4111.750000,857.598999
234,100,100,1000,16,DefaultMultiplierIJKCached,4,3079.750000,142.182983
235,100,100,1000,16,DefaultMultiplierJIK,4,3636.750000,98.158035
236,100,100,1000,16,DefaultMultiplierIKJ,4,3295.250000,28.948229
237,100,100,1000,16,Collapse2Multiplier,4,3260.000000,50.990196
238,100,100,1000,16,Collapse3Multiplier,4,3555.750000,56.991226
239,100,100,1000,16,DefaultMultiplierIJKTranspose,4,3724.750000,51.643005
240,100,100,1000,16,DefaultMultiplierIJKTransposeCached,4,2942.000000,109.526253
241,100,1000,10,4,DefaultMultiplierIJK,4,698.250000,48.597195
242,100,1000,10,4,DefaultMultiplierIJKCached,4,718.750000,331.646179
243,100,1000,10,4,DefaultMultiplierJIK,4,824.250000,324.412842
244,100,1000,10,4,DefaultMultiplierIKJ,4,665.750000,251.372604
245,100,1000,10,4,Collapse2Multiplier,4,479.500000,21.788759
246,100,1000,10,4,Collapse3Multiplier,4,782.500000,323.017426
247,100,1000,10,4,DefaultMultiplierIJKTranspose,4,865.250000,395.451233
248,100,1000,10,4,DefaultMultiplierIJKTransposeCached,4,667.500000,306.411896
249,100,1000,10,16,DefaultMultiplierIJK,4,512.750000,211.110611
250,100,1000,10,16,DefaultMultiplierIJKCached,4,270.000000,12.247449
251,100,1000,10,16,DefaultMultiplierJIK,4,376.750000,43.573933
252,100,1000,10,16,DefaultMultiplierIKJ,4,322.000000,26.048033
253,100,1000,10,16,Collapse2Multiplier,4,330.000000,133.375412
254,100,1000,10,16,Collapse3Multiplier,4,334.000000,15.508062
255,100,1000,10,16,DefaultMultiplierIJKTranspose,4,505.500000,125.352501
256,100,1000,10,16,DefaultMultiplierIJKTransposeCached,4,284.250000,0.829156
257,100,1000,100,4,DefaultMultiplierIJK,4,7413.000000,253.400864
258,100,1000,100,4,DefaultMultiplierIJKCached,4,5421.750000,444.729126
259,100,1000,100,4,DefaultMultiplierJIK,4,7306.000000,427.551178
260,100,1000,100,4,DefaultMultiplierIKJ,4,5784.750000,364.439301
261,100,1000,100,4,Collapse2Multiplier,4,5809.000000,46.518814
262,100,1000,100,4,Collapse3Multiplier,4,7661.750000,659.678711
263,100,1000,100,4,DefaultMultiplierIJKTranspose,4,7116.000000,520.384460
264,100,1000,100,4,DefaultMultiplierIJKTransposeCached,4,5353.750000,131.346863
265,100,1000,100,16,DefaultMultiplierIJK,4,5006.250000,2307.636963
266,100,1000,100,16,DefaultMultiplierIJKCached,4,2584.750000,129.129776
267,100,1000,100,16,DefaultMultiplierJIK,4,3600.750000,18.330303
268,100,1000,100,16,DefaultMultiplierIKJ,4,3184.250000,108.425087
269,100,1000,100,16,Collapse2Multiplier,4,2618.750000,110.061348
270,100,1000,100,16,Collapse3Multiplier,4,3655.750000,50.457905
271,100,1000,100,16,DefaultMultiplierIJKTranspose,4,3800.000000,63.718128
272,100,1000,100,16,DefaultMultiplierIJKTransposeCached,4,2913.750000,74.953316
273,100,1000,1000,4,DefaultMultiplierIJK,4,84567.250000,3950.477539
274,100,1000,1000,4,DefaultMultiplierIJKCached,4,65864.000000,2056.855957
275,100,1000,1000,4,DefaultMultiplierJIK,4,81241.500000,1617.345947
276,100,1000,1000,4,DefaultMultiplierIKJ,4,60651.750000,4782.822754
277,100,1000,1000,4,Collapse2Multiplier,4,63609.250000,4199.657227
278,100,1000,1000,4,Collapse3Multiplier,4,86761.500000,560.685303
279,100,1000,1000,4,DefaultMultiplierIJKTranspose,4,66851.500000,2991.614990
280,100,1000,1000,4,DefaultMultiplierIJKTransposeCached,4,60624.250000,1592.381836
281,100,1000,1000,16,DefaultMultiplierIJK,4,40255.000000,2055.517334
282,100,1000,1000,16,DefaultMultiplierIJKCached,4,35173.000000,1316.334351
283,100,1000,1000,16,DefaultMultiplierJIK,4,38943.250000,196.611298
284,100,1000,1000,16,DefaultMultiplierIKJ,4,33582.000000,2548.725098
285,100,1000,1000,16,Collapse2Multiplier,4,32767.500000,216.443985
286,100,1000,1000,16,Collapse3Multiplier,4,49915.000000,7130.419434
287,100,1000,1000,16,DefaultMultiplierIJKTranspose,4,35463.500000,2113.423828
288,100,1000,1000,16,DefaultMultiplierIJKTransposeCached,4,31552.000000,809.108154
289,1000,10,10,4,DefaultMultiplierIJK,4,129.000000,4.183300
290,1000,10,10,4,DefaultMultiplierIJKCached,4,107.500000,30.310888
291,1000,10,10,4,DefaultMultiplierJIK,4,95.000000,2.915476
292,1000,10,10,4,DefaultMultiplierIKJ,4,69.000000,0.000000
293,1000,10,10,4,Collapse2Multiplier,4,54.250000,3.344772
294,1000,10,10,4,Collapse3Multiplier,4,67.000000,3.464102
295,1000,10,10,4,DefaultMultiplierIJKTranspose,4,68.000000,0.707107
296,1000,10,10,4,DefaultMultiplierIJKTransposeCached,4,55.750000,0.829156
297,1000,10,10,16,DefaultMultiplierIJK,4,101.250000,116.480415
298,1000,10,10,16,DefaultMultiplierIJKCached,4,26.250000,0.829156
299,1000,10,10,16,DefaultMultiplierJIK,4,54.000000,0.707107
300,1000,10,10,16,DefaultMultiplierIKJ,4,32.500000,0.500000
301,1000,10,10,16,Collapse2Multiplier,4,25.750000,0.433013
302,1000,10,10,16,Collapse3Multiplier,4,35.000000,0.000000
303,1000,10,10,16,DefaultMultiplierIJKTranspose,4,35.750000,1.299038
304,1000,10,10,16,DefaultMultiplierIJKTransposeCached,4,28.000000,1.000000
305,1000,10,100,4,DefaultMultiplierIJK,4,973.250000,183.068802
306,1000,10,100,4,DefaultMultiplierIJKCached,4,690.000000,70.132019
307,1000,10,100,4,DefaultMultiplierJIK,4,808.000000,17.720045
308,1000,10,100,4,DefaultMultiplierIKJ,4,594.000000,32.503845
309,1000,10,100,4,Collapse2Multiplier,4,510.000000,9.407444
310,1000,10,100,4,Collapse3Multiplier,4,609.500000,13.829317
311,1000,10,100,4,DefaultMultiplierIJKTranspose,4,601.250000,2.861381
312,1000,10,100,4,DefaultMultiplierIJKTransposeCached,4,500.500000,5.408327
313,1000,10,100,16,DefaultMultiplierIJK,4,362.500000,112.442207
314,1000,10,100,16,DefaultMultiplierIJKCached,4,256.750000,3.031089
315,1000,10,100,16,DefaultMultiplierJIK,4,536.750000,7.854139
316,1000,10,100,16,DefaultMultiplierIKJ,4,350.250000,15.481844
317,1000,10,100,16,Collapse2Multiplier,4,256.000000,4.062019
318,1000,10,100,16,Collapse3Multiplier,4,336.750000,9.283722
319,1000,10,100,16,DefaultMultiplierIJKTranspose,4,333.750000,8.814052
320,1000,10,100,16,DefaultMultiplierIJKTransposeCached,4,258.750000,4.763140
321,1000,10,1000,4,DefaultMultiplierIJK,4,9832.250000,1373.850098
322,1000,10,1000,4,DefaultMultiplierIJKCached,4,5712.750000,525.796509
323,1000,10,1000,4,DefaultMultiplierJIK,4,8107.250000,332.180664
324,1000,10,1000,4,DefaultMultiplierIKJ,4,6490.000000,293.850311
325,1000,10,1000,4,Collapse2Multiplier,4,5538.250000,199.669724
326,1000,10,1000,4,Collapse3Multiplier,4,6449.000000,103.479469
327,1000,10,1000,4,DefaultMultiplierIJKTranspose,4,6190.000000,410.857635
328,1000,10,1000,4,DefaultMultiplierIJKTransposeCached,4,5261.000000,32.557640
329,1000,10,1000,16,DefaultMultiplierIJK,4,3357.500000,119.787308
330,1000,10,1000,16,DefaultMultiplierIJKCached,4,3197.750000,271.538208
331,1000,10,1000,16,DefaultMultiplierJIK,4,8017.000000,2719.944092
332,1000,10,1000,16,DefaultMultiplierIKJ,4,3387.000000,229.438446
333,1000,10,1000,16,Collapse2Multiplier,4,3148.750000,185.475067
334,1000,10,1000,16,Collapse3Multiplier,4,3621.750000,62.753487
335,1000,10,1000,16,DefaultMultiplierIJKTranspose,4,3134.250000,31.685959
336,1000,10,1000,16,DefaultMultiplierIJKTransposeCached,4,2840.250000,160.891266
337,1000,100,10,4,DefaultMultiplierIJK,4,826.750000,186.912247
338,1000,100,10,4,DefaultMultiplierIJKCached,4,500.250000,22.774712
339,1000,100,10,4,DefaultMultiplierJIK,4,717.000000,12.449900
340,1000,100,10,4,DefaultMultiplierIKJ,4,582.500000,4.974937
341,1000,100,10,4,Collapse2Multiplier,4,522.750000,16.145821
342,1000,100,10,4,Collapse3Multiplier,4,645.750000,48.991707
343,1000,100,10,4,DefaultMultiplierIJKTranspose,4,640.000000,11.895377
344,1000,100,10,4,DefaultMultiplierIJKTransposeCached,4,502.500000,16.132265
345,1000,100,10,16,DefaultMultiplierIJK,4,388.750000,112.781593
346,1000,100,10,16,DefaultMultiplierIJKCached,4,257.250000,4.548351
347,1000,100,10,16,DefaultMultiplierJIK,4,385.000000,6.284903
348,1000,100,10,16,DefaultMultiplierIKJ,4,331.500000,10.012492
349,1000,100,10,16,Collapse2Multiplier,4,278.500000,9.861542
350,1000,100,10,16,Collapse3Multiplier,4,353.250000,4.264680
351,1000,100,10,16,DefaultMultiplierIJKTranspose,4,356.250000,12.234684
352,1000,100,10,16,DefaultMultiplierIJKTransposeCached,4,268.500000,8.645808
353,1000,100,100,4,DefaultMultiplierIJK,4,6661.500000,16.000000
354,1000,100,100,4,DefaultMultiplierIJKCached,4,5212.500000,105.763885
355,1000,100,100,4,DefaultMultiplierJIK,4,6638.750000,130.015381
356,1000,100,100,4,DefaultMultiplierIKJ,4,6066.250000,130.138382
357,1000,100,100,4,Collapse2Multiplier,4,5190.500000,80.634979
358,1000,100,100,4,Collapse3Multiplier,4,6950.750000,326.949524
359,1000,100,100,4,DefaultMultiplierIJKTranspose,4,6457.500000,117.745491
360,1000,100,100,4,DefaultMultiplierIJKTransposeCached,4,5091.500000,80.399002
361,1000,100,100,16,DefaultMultiplierIJK,4,3326.500000,55.731499
362,1000,100,100,16,DefaultMultiplierIJKCached,4,2587.250000,21.130547
363,1000,100,100,16,DefaultMultiplierJIK,4,3434.500000,77.414467
364,1000,100,100,16,DefaultMultiplierIKJ,4,3214.000000,22.934690
365,1000,100,100,16,Collapse2Multiplier,4,2576.250000,41.340054
366,1000,100,100,16,Collapse3Multiplier,4,3524.000000,57.861904
367,1000,100,100,16,DefaultMultiplierIJKTranspose,4,3512.750000,42.332020
368,1000,100,100,16,DefaultMultiplierIJKTransposeCached,4,2685.250000,5.147815
369,1000,100,1000,4,DefaultMultiplierIJK,4,69254.000000,1605.749634
370,1000,100,1000,4,DefaultMultiplierIJKCached,4,53995.000000,713.750671
