Creating benchmark configurations...
Found 2016 benchmark configurations.
1,1,8,DisjointRowMemoryAllocator,RowColumnMultiplier,10,4.400000,4.882622
1,1,8,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,3.500000,2.202272
1,1,8,ContiguousMemoryAllocator,RowColumnMultiplier,10,2.800000,0.400000
1,1,8,ContiguousMemoryAllocator,ColumnRowMultiplier,10,3.000000,0.447213
1,1,8,MmapMemoryAllocator,RowColumnMultiplier,10,3.000000,0.447213
1,1,8,MmapMemoryAllocator,ColumnRowMultiplier,10,2.700000,0.458257
1,1,16,DisjointMemoryAllocator,RowColumnMultiplier,10,16.000000,34.005882
1,1,16,DisjointMemoryAllocator,ColumnRowMultiplier,10,4.300000,0.458257
1,1,16,DisjointRowMemoryAllocator,RowColumnMultiplier,10,4.500000,0.670821
1,1,16,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,5.000000,0.447214
1,1,16,ContiguousMemoryAllocator,RowColumnMultiplier,10,4.600000,0.663325
1,1,16,ContiguousMemoryAllocator,ColumnRowMultiplier,10,4.500000,0.500000
1,1,16,MmapMemoryAllocator,RowColumnMultiplier,10,4.900000,0.300000
1,1,16,MmapMemoryAllocator,ColumnRowMultiplier,10,5.200000,0.600002
1,1,32,DisjointMemoryAllocator,RowColumnMultiplier,10,132.199997,63.937164
1,1,32,DisjointMemoryAllocator,ColumnRowMultiplier,10,113.199997,6.808844
1,1,32,DisjointRowMemoryAllocator,RowColumnMultiplier,10,110.099998,7.621669
1,1,32,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,112.599998,7.045610
1,1,32,ContiguousMemoryAllocator,RowColumnMultiplier,10,112.199997,12.122745
1,1,32,ContiguousMemoryAllocator,ColumnRowMultiplier,10,108.800003,19.025246
1,1,32,MmapMemoryAllocator,RowColumnMultiplier,10,113.199997,5.035906
1,1,32,MmapMemoryAllocator,ColumnRowMultiplier,10,111.199997,5.268847
1,1,64,DisjointMemoryAllocator,RowColumnMultiplier,10,242.500000,115.863945
1,1,64,DisjointMemoryAllocator,ColumnRowMultiplier,10,213.800003,36.872192
1,1,64,DisjointRowMemoryAllocator,RowColumnMultiplier,10,204.199997,9.620738
1,1,64,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,205.300003,8.331276
1,1,64,ContiguousMemoryAllocator,RowColumnMultiplier,10,209.899994,11.545258
1,1,64,ContiguousMemoryAllocator,ColumnRowMultiplier,10,202.899994,28.239904
1,1,64,MmapMemoryAllocator,RowColumnMultiplier,10,209.899994,5.448982
1,1,64,MmapMemoryAllocator,ColumnRowMultiplier,10,210.100006,36.938980
1,10,1,DisjointMemoryAllocator,RowColumnMultiplier,10,0.100000,0.300000
1,10,1,DisjointMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,1,DisjointRowMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,10,1,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,1,ContiguousMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,10,1,ContiguousMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,1,MmapMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,10,1,MmapMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,2,DisjointMemoryAllocator,RowColumnMultiplier,10,21.299999,61.245491
1,10,2,DisjointMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,2,DisjointRowMemoryAllocator,RowColumnMultiplier,10,0.100000,0.300000
1,10,2,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,2,ContiguousMemoryAllocator,RowColumnMultiplier,10,0.100000,0.300000
1,10,2,ContiguousMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,2,MmapMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,10,2,MmapMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,10,4,DisjointMemoryAllocator,RowColumnMultiplier,10,3.800000,8.400000
1,10,4,DisjointMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,4,DisjointRowMemoryAllocator,RowColumnMultiplier,10,0.900000,0.300000
1,10,4,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,4,ContiguousMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,10,4,ContiguousMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,4,MmapMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,10,4,MmapMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,8,DisjointMemoryAllocator,RowColumnMultiplier,10,7.100000,18.299999
1,10,8,DisjointMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,8,DisjointRowMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,10,8,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,8,ContiguousMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,10,8,ContiguousMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,10,8,MmapMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,10,8,MmapMemoryAllocator,ColumnRowMultiplier,10,1.200000,0.400000
1,10,16,DisjointMemoryAllocator,RowColumnMultiplier,10,8060.299805,37.841774
1,10,16,DisjointMemoryAllocator,ColumnRowMultiplier,10,8430.599609,2159.383301
1,10,16,DisjointRowMemoryAllocator,RowColumnMultiplier,10,7645.799805,1197.002930
1,10,16,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,8447.700195,1202.128174
1,10,16,ContiguousMemoryAllocator,RowColumnMultiplier,10,7645.299805,2802.780762
1,10,16,ContiguousMemoryAllocator,ColumnRowMultiplier,10,8046.799805,8.717798
1,10,16,MmapMemoryAllocator,RowColumnMultiplier,10,8020.600098,1791.638306
1,10,16,MmapMemoryAllocator,ColumnRowMultiplier,10,8018.299805,2528.472168
1,10,32,DisjointMemoryAllocator,RowColumnMultiplier,10,481.500000,1130.321167
1,10,32,DisjointMemoryAllocator,ColumnRowMultiplier,10,114.099998,6.729787
1,10,32,DisjointRowMemoryAllocator,RowColumnMultiplier,10,111.500000,13.380949
1,10,32,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,124.800003,6.431126
1,10,32,ContiguousMemoryAllocator,RowColumnMultiplier,10,117.199997,12.631766
1,10,32,ContiguousMemoryAllocator,ColumnRowMultiplier,10,114.500000,19.546095
1,10,32,MmapMemoryAllocator,RowColumnMultiplier,10,123.400002,6.514557
1,10,32,MmapMemoryAllocator,ColumnRowMultiplier,10,122.500000,4.695722
1,10,64,DisjointMemoryAllocator,RowColumnMultiplier,10,252.500000,113.529938
1,10,64,DisjointMemoryAllocator,ColumnRowMultiplier,10,235.100006,11.022172
1,10,64,DisjointRowMemoryAllocator,RowColumnMultiplier,10,237.300003,5.196904
1,10,64,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,232.600006,7.539220
1,10,64,ContiguousMemoryAllocator,RowColumnMultiplier,10,226.100006,7.422253
1,10,64,ContiguousMemoryAllocator,ColumnRowMultiplier,10,226.699997,9.950463
1,10,64,MmapMemoryAllocator,RowColumnMultiplier,10,234.100006,8.055229
1,10,64,MmapMemoryAllocator,ColumnRowMultiplier,10,229.600006,8.284728
1,100,1,DisjointMemoryAllocator,RowColumnMultiplier,10,0.200000,0.600000
1,100,1,DisjointMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,100,1,DisjointRowMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,100,1,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,100,1,ContiguousMemoryAllocator,RowColumnMultiplier,10,0.200000,0.400000
1,100,1,ContiguousMemoryAllocator,ColumnRowMultiplier,10,0.200000,0.400000
1,100,1,MmapMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,100,1,MmapMemoryAllocator,ColumnRowMultiplier,10,0.000000,0.000000
1,100,2,DisjointMemoryAllocator,RowColumnMultiplier,10,19.799999,58.736359
1,100,2,DisjointMemoryAllocator,ColumnRowMultiplier,10,1.100000,0.300000
1,100,2,DisjointRowMemoryAllocator,RowColumnMultiplier,10,0.300000,0.458258
1,100,2,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,1.200000,0.400000
1,100,2,ContiguousMemoryAllocator,RowColumnMultiplier,10,0.500000,0.500000
1,100,2,ContiguousMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,100,2,MmapMemoryAllocator,RowColumnMultiplier,10,0.000000,0.000000
1,100,2,MmapMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,100,4,DisjointMemoryAllocator,RowColumnMultiplier,10,3.400000,8.212186
1,100,4,DisjointMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,100,4,DisjointRowMemoryAllocator,RowColumnMultiplier,10,0.500000,0.500000
1,100,4,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,100,4,ContiguousMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,100,4,ContiguousMemoryAllocator,ColumnRowMultiplier,10,1.000000,0.000000
1,100,4,MmapMemoryAllocator,RowColumnMultiplier,10,0.300000,0.458258
1,100,4,MmapMemoryAllocator,ColumnRowMultiplier,10,1.500000,0.500000
1,100,8,DisjointMemoryAllocator,RowColumnMultiplier,10,6.600000,16.138153
1,100,8,DisjointMemoryAllocator,ColumnRowMultiplier,10,2.000000,0.000000
1,100,8,DisjointRowMemoryAllocator,RowColumnMultiplier,10,1.100000,0.300000
1,100,8,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,1.800000,0.400000
1,100,8,ContiguousMemoryAllocator,RowColumnMultiplier,10,1.000000,0.000000
1,100,8,ContiguousMemoryAllocator,ColumnRowMultiplier,10,2.000000,0.000000
1,100,8,MmapMemoryAllocator,RowColumnMultiplier,10,1.400000,0.489898
1,100,8,MmapMemoryAllocator,ColumnRowMultiplier,10,2.900000,0.299999
1,100,16,DisjointMemoryAllocator,RowColumnMultiplier,10,8054.299805,1788.263916
1,100,16,DisjointMemoryAllocator,ColumnRowMultiplier,10,8023.100098,1790.673584
1,100,16,DisjointRowMemoryAllocator,RowColumnMultiplier,10,8427.700195,2809.468262
1,100,16,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,7646.600098,1209.272461
1,100,16,ContiguousMemoryAllocator,RowColumnMultiplier,10,8024.100098,67.438858
1,100,16,ContiguousMemoryAllocator,ColumnRowMultiplier,10,8042.899902,1790.027954
1,100,16,MmapMemoryAllocator,RowColumnMultiplier,10,8020.399902,1793.254028
1,100,16,MmapMemoryAllocator,ColumnRowMultiplier,10,8039.899902,1789.773193
1,100,32,DisjointMemoryAllocator,RowColumnMultiplier,10,487.700012,1126.790161
1,100,32,DisjointMemoryAllocator,ColumnRowMultiplier,10,108.900002,4.253216
1,100,32,DisjointRowMemoryAllocator,RowColumnMultiplier,10,111.099998,5.557846
1,100,32,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,111.099998,5.629426
1,100,32,ContiguousMemoryAllocator,RowColumnMultiplier,10,106.800003,15.904715
1,100,32,ContiguousMemoryAllocator,ColumnRowMultiplier,10,111.400002,8.309033
1,100,32,MmapMemoryAllocator,RowColumnMultiplier,10,116.300003,6.753471
1,100,32,MmapMemoryAllocator,ColumnRowMultiplier,10,117.099998,8.287969
1,100,64,DisjointMemoryAllocator,RowColumnMultiplier,10,250.199997,123.320564
1,100,64,DisjointMemoryAllocator,ColumnRowMultiplier,10,211.800003,7.533778
1,100,64,DisjointRowMemoryAllocator,RowColumnMultiplier,10,212.100006,8.478603
1,100,64,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,212.800003,9.368122
1,100,64,ContiguousMemoryAllocator,RowColumnMultiplier,10,202.600006,32.866978
1,100,64,ContiguousMemoryAllocator,ColumnRowMultiplier,10,211.800003,37.391926
1,100,64,MmapMemoryAllocator,RowColumnMultiplier,10,213.699997,8.062984
1,100,64,MmapMemoryAllocator,ColumnRowMultiplier,10,219.199997,9.796165
1,1000,1,DisjointMemoryAllocator,RowColumnMultiplier,10,3.000000,0.774597
1,1000,1,DisjointMemoryAllocator,ColumnRowMultiplier,10,3.100000,0.300000
1,1000,1,DisjointRowMemoryAllocator,RowColumnMultiplier,10,3.000000,0.000000
1,1000,1,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,3.000000,0.000000
1,1000,1,ContiguousMemoryAllocator,RowColumnMultiplier,10,2.400000,0.489898
1,1000,1,ContiguousMemoryAllocator,ColumnRowMultiplier,10,3.000000,0.000000
1,1000,1,MmapMemoryAllocator,RowColumnMultiplier,10,4.100000,0.300000
1,1000,1,MmapMemoryAllocator,ColumnRowMultiplier,10,4.900000,0.300000
1,1000,2,DisjointMemoryAllocator,RowColumnMultiplier,10,24.700001,58.314747
1,1000,2,DisjointMemoryAllocator,ColumnRowMultiplier,10,5.000000,0.774597
1,1000,2,DisjointRowMemoryAllocator,RowColumnMultiplier,10,3.100000,0.300000
1,1000,2,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,5.200000,0.400005
1,1000,2,ContiguousMemoryAllocator,RowColumnMultiplier,10,3.000000,0.000000
1,1000,2,ContiguousMemoryAllocator,ColumnRowMultiplier,10,4.200000,0.400002
1,1000,2,MmapMemoryAllocator,RowColumnMultiplier,10,5.200000,0.400005
1,1000,2,MmapMemoryAllocator,ColumnRowMultiplier,10,7.000000,0.000000
1,1000,4,DisjointMemoryAllocator,RowColumnMultiplier,10,5.600000,7.800000
1,1000,4,DisjointMemoryAllocator,ColumnRowMultiplier,10,4.800000,0.400000
1,1000,4,DisjointRowMemoryAllocator,RowColumnMultiplier,10,3.000000,0.000000
1,1000,4,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,5.000000,0.000000
1,1000,4,ContiguousMemoryAllocator,RowColumnMultiplier,10,3.000000,0.000000
1,1000,4,ContiguousMemoryAllocator,ColumnRowMultiplier,10,5.000000,0.000000
1,1000,4,MmapMemoryAllocator,RowColumnMultiplier,10,6.400000,1.624806
1,1000,4,MmapMemoryAllocator,ColumnRowMultiplier,10,8.300000,0.458257
1,1000,8,DisjointMemoryAllocator,RowColumnMultiplier,10,8.100000,15.300000
1,1000,8,DisjointMemoryAllocator,ColumnRowMultiplier,10,6.000000,1.414214
1,1000,8,DisjointRowMemoryAllocator,RowColumnMultiplier,10,3.000000,0.000000
1,1000,8,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,5.600000,0.489900
1,1000,8,ContiguousMemoryAllocator,RowColumnMultiplier,10,3.000000,0.000000
1,1000,8,ContiguousMemoryAllocator,ColumnRowMultiplier,10,6.000000,0.000000
1,1000,8,MmapMemoryAllocator,RowColumnMultiplier,10,6.600000,0.663327
1,1000,8,MmapMemoryAllocator,ColumnRowMultiplier,10,10.700000,0.900003
1,1000,16,DisjointMemoryAllocator,RowColumnMultiplier,10,8062.600098,15.748015
1,1000,16,DisjointMemoryAllocator,ColumnRowMultiplier,10,8436.799805,1213.658936
1,1000,16,DisjointRowMemoryAllocator,RowColumnMultiplier,10,7652.799805,1200.962891
1,1000,16,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,7630.299805,1200.334961
1,1000,16,ContiguousMemoryAllocator,RowColumnMultiplier,10,8838.400391,1563.508911
1,1000,16,ContiguousMemoryAllocator,ColumnRowMultiplier,10,8052.600098,1795.608032
1,1000,16,MmapMemoryAllocator,RowColumnMultiplier,10,7650.200195,1200.824707
1,1000,16,MmapMemoryAllocator,ColumnRowMultiplier,10,8050.399902,12.489996
1,1000,32,DisjointMemoryAllocator,RowColumnMultiplier,10,485.299988,1122.932617
1,1000,32,DisjointMemoryAllocator,ColumnRowMultiplier,10,110.599998,20.891157
1,1000,32,DisjointRowMemoryAllocator,RowColumnMultiplier,10,105.500000,6.119657
1,1000,32,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,110.199997,3.709548
1,1000,32,ContiguousMemoryAllocator,RowColumnMultiplier,10,106.400002,14.513430
1,1000,32,ContiguousMemoryAllocator,ColumnRowMultiplier,10,115.000000,6.099196
1,1000,32,MmapMemoryAllocator,RowColumnMultiplier,10,116.400002,3.261847
1,1000,32,MmapMemoryAllocator,ColumnRowMultiplier,10,114.000000,18.899740
1,1000,64,DisjointMemoryAllocator,RowColumnMultiplier,10,249.100006,125.324738
1,1000,64,DisjointMemoryAllocator,ColumnRowMultiplier,10,211.699997,36.130459
1,1000,64,DisjointRowMemoryAllocator,RowColumnMultiplier,10,208.600006,32.345608
1,1000,64,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,220.000000,38.070965
1,1000,64,ContiguousMemoryAllocator,RowColumnMultiplier,10,220.100006,10.709225
1,1000,64,ContiguousMemoryAllocator,ColumnRowMultiplier,10,223.300003,9.033791
1,1000,64,MmapMemoryAllocator,RowColumnMultiplier,10,222.100006,3.329555
1,1000,64,MmapMemoryAllocator,ColumnRowMultiplier,10,238.199997,10.380835
1,10000,1,DisjointMemoryAllocator,RowColumnMultiplier,10,28.100000,3.299993
1,10000,1,DisjointMemoryAllocator,ColumnRowMultiplier,10,33.400002,0.489888
1,10000,1,DisjointRowMemoryAllocator,RowColumnMultiplier,10,27.000000,0.000000
1,10000,1,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,33.500000,0.500000
1,10000,1,ContiguousMemoryAllocator,RowColumnMultiplier,10,27.000000,0.000000
1,10000,1,ContiguousMemoryAllocator,ColumnRowMultiplier,10,33.400002,0.489888
1,10000,1,MmapMemoryAllocator,RowColumnMultiplier,10,36.400002,0.916497
1,10000,1,MmapMemoryAllocator,ColumnRowMultiplier,10,42.200001,0.399890
1,10000,2,DisjointMemoryAllocator,RowColumnMultiplier,10,53.299999,65.389679
1,10000,2,DisjointMemoryAllocator,ColumnRowMultiplier,10,45.900002,2.981592
1,10000,2,DisjointRowMemoryAllocator,RowColumnMultiplier,10,27.100000,0.299943
1,10000,2,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,43.900002,1.868119
1,10000,2,ContiguousMemoryAllocator,RowColumnMultiplier,10,27.000000,0.000000
1,10000,2,ContiguousMemoryAllocator,ColumnRowMultiplier,10,42.500000,0.500000
1,10000,2,MmapMemoryAllocator,RowColumnMultiplier,10,37.500000,1.204139
1,10000,2,MmapMemoryAllocator,ColumnRowMultiplier,10,47.799999,0.748371
1,10000,4,DisjointMemoryAllocator,RowColumnMultiplier,10,29.900000,8.371979
1,10000,4,DisjointMemoryAllocator,ColumnRowMultiplier,10,45.200001,0.979776
1,10000,4,DisjointRowMemoryAllocator,RowColumnMultiplier,10,27.299999,0.458282
1,10000,4,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,46.200001,0.871645
1,10000,4,ContiguousMemoryAllocator,RowColumnMultiplier,10,27.200001,0.399966
1,10000,4,ContiguousMemoryAllocator,ColumnRowMultiplier,10,47.200001,0.599886
1,10000,4,MmapMemoryAllocator,RowColumnMultiplier,10,37.900002,1.445629
1,10000,4,MmapMemoryAllocator,ColumnRowMultiplier,10,50.799999,0.400195
1,10000,8,DisjointMemoryAllocator,RowColumnMultiplier,10,33.700001,17.099997
1,10000,8,DisjointMemoryAllocator,ColumnRowMultiplier,10,49.400002,3.527030
1,10000,8,DisjointRowMemoryAllocator,RowColumnMultiplier,10,28.000000,0.000000
1,10000,8,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,49.400002,2.653261
1,10000,8,ContiguousMemoryAllocator,RowColumnMultiplier,10,28.000000,0.000000
1,10000,8,ContiguousMemoryAllocator,ColumnRowMultiplier,10,52.299999,0.780937
1,10000,8,MmapMemoryAllocator,RowColumnMultiplier,10,38.500000,1.204139
1,10000,8,MmapMemoryAllocator,ColumnRowMultiplier,10,60.200001,2.638174
1,10000,16,DisjointMemoryAllocator,RowColumnMultiplier,10,8489.299805,1232.574585
1,10000,16,DisjointMemoryAllocator,ColumnRowMultiplier,10,7667.299805,1200.529907
1,10000,16,DisjointRowMemoryAllocator,RowColumnMultiplier,10,8073.000000,2.000000
1,10000,16,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,8067.000000,13.114877
1,10000,16,ContiguousMemoryAllocator,RowColumnMultiplier,10,8022.200195,69.455025
1,10000,16,ContiguousMemoryAllocator,ColumnRowMultiplier,10,8052.299805,68.176239
1,10000,16,MmapMemoryAllocator,RowColumnMultiplier,10,8461.599609,1215.756592
1,10000,16,MmapMemoryAllocator,ColumnRowMultiplier,10,7676.000000,2158.536621
1,10000,32,DisjointMemoryAllocator,RowColumnMultiplier,10,500.000000,1122.334717
1,10000,32,DisjointMemoryAllocator,ColumnRowMultiplier,10,96.599998,20.785572
1,10000,32,DisjointRowMemoryAllocator,RowColumnMultiplier,10,126.099998,6.609874
1,10000,32,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,95.800003,19.239521
1,10000,32,ContiguousMemoryAllocator,RowColumnMultiplier,10,115.000000,19.084030
1,10000,32,ContiguousMemoryAllocator,ColumnRowMultiplier,10,99.599998,15.350558
1,10000,32,MmapMemoryAllocator,RowColumnMultiplier,10,138.000000,2.323874
1,10000,32,MmapMemoryAllocator,ColumnRowMultiplier,10,98.099998,18.310953
1,10000,64,DisjointMemoryAllocator,RowColumnMultiplier,10,268.899994,125.388580
1,10000,64,DisjointMemoryAllocator,ColumnRowMultiplier,10,197.300003,30.561541
1,10000,64,DisjointRowMemoryAllocator,RowColumnMultiplier,10,225.300003,2.146945
1,10000,64,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,202.399994,3.852759
1,10000,64,ContiguousMemoryAllocator,RowColumnMultiplier,10,224.000000,2.366762
1,10000,64,ContiguousMemoryAllocator,ColumnRowMultiplier,10,202.500000,2.578456
1,10000,64,MmapMemoryAllocator,RowColumnMultiplier,10,240.399994,2.375822
1,10000,64,MmapMemoryAllocator,ColumnRowMultiplier,10,205.500000,3.556464
1,10000,1,DisjointMemoryAllocator,RowColumnMultiplier,10,27.400000,1.200026
1,10000,1,DisjointMemoryAllocator,ColumnRowMultiplier,10,33.400002,0.489888
1,10000,1,DisjointRowMemoryAllocator,RowColumnMultiplier,10,27.299999,0.899999
1,10000,1,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,33.400002,0.489888
1,10000,1,ContiguousMemoryAllocator,RowColumnMultiplier,10,27.000000,0.000000
1,10000,1,ContiguousMemoryAllocator,ColumnRowMultiplier,10,34.000000,0.000000
1,10000,1,MmapMemoryAllocator,RowColumnMultiplier,10,36.000000,0.000000
1,10000,1,MmapMemoryAllocator,ColumnRowMultiplier,10,42.599998,1.200026
1,10000,2,DisjointMemoryAllocator,RowColumnMultiplier,10,49.900002,59.735161
1,10000,2,DisjointMemoryAllocator,ColumnRowMultiplier,10,43.700001,1.268852
1,10000,2,DisjointRowMemoryAllocator,RowColumnMultiplier,10,27.400000,1.200026
1,10000,2,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,42.099998,0.538553
1,10000,2,ContiguousMemoryAllocator,RowColumnMultiplier,10,27.600000,1.799997
1,10000,2,ContiguousMemoryAllocator,ColumnRowMultiplier,10,47.700001,0.640244
1,10000,2,MmapMemoryAllocator,RowColumnMultiplier,10,37.099998,0.300146
1,10000,2,MmapMemoryAllocator,ColumnRowMultiplier,10,45.400002,1.019703
1,10000,4,DisjointMemoryAllocator,RowColumnMultiplier,10,29.600000,7.799998
1,10000,4,DisjointMemoryAllocator,ColumnRowMultiplier,10,47.200001,2.400002
1,10000,4,DisjointRowMemoryAllocator,RowColumnMultiplier,10,27.000000,0.000000
1,10000,4,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,46.200001,1.599942
1,10000,4,ContiguousMemoryAllocator,RowColumnMultiplier,10,27.500000,1.204165
1,10000,4,ContiguousMemoryAllocator,ColumnRowMultiplier,10,51.099998,0.699993
1,10000,4,MmapMemoryAllocator,RowColumnMultiplier,10,37.299999,0.458348
1,10000,4,MmapMemoryAllocator,ColumnRowMultiplier,10,56.200001,1.536185
1,10000,8,DisjointMemoryAllocator,RowColumnMultiplier,10,33.400002,16.292328
1,10000,8,DisjointMemoryAllocator,ColumnRowMultiplier,10,48.799999,1.989965
1,10000,8,DisjointRowMemoryAllocator,RowColumnMultiplier,10,28.900000,2.071241
1,10000,8,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,48.099998,2.300009
1,10000,8,ContiguousMemoryAllocator,RowColumnMultiplier,10,28.000000,0.000000
1,10000,8,ContiguousMemoryAllocator,ColumnRowMultiplier,10,53.799999,1.166236
1,10000,8,MmapMemoryAllocator,RowColumnMultiplier,10,38.099998,0.300146
1,10000,8,MmapMemoryAllocator,ColumnRowMultiplier,10,57.200001,1.076992
1,10000,16,DisjointMemoryAllocator,RowColumnMultiplier,10,8098.299805,57.792732
1,10000,16,DisjointMemoryAllocator,ColumnRowMultiplier,10,8459.099609,1211.121826
1,10000,16,DisjointRowMemoryAllocator,RowColumnMultiplier,10,8083.100098,4.000000
1,10000,16,DisjointRowMemoryAllocator,ColumnRowMultiplier,10,7674.799805,1200.288330
1,10000,16,ContiguousMemoryAllocator,RowColumnMultiplier,10,8030.899902,67.409195
1,10000,16,ContiguousMemoryAllocator,ColumnRowMultiplier,10,8055.799805,2535.969971
1,10000,16,MmapMemoryAllocator,RowColumnMultiplier,10,8023.000000,70.228203
